1681	305
1682	304
1683	315
1684	303
1685	263
1686	299
1687	290
1688	305
1689	267
1690	287
1691	287
1692	249
1693	252
1694	300
1695	274
1696	261
1697	291
1698	272
1699	300
1700	292
1701	268
1702	278
1703	279
1704	259
1705	262
1706	234
1707	282
1708	280
1709	279
1710	288
1711	290
1712	237
1713	274
1714	241
1715	266
1716	266
1717	298
1718	282
1719	265
1720	254
1721	259
1722	301
1723	282
1724	296
1725	269
1726	264
1727	288
1728	263
1729	249
1730	292
1731	283
1732	266
1733	268
1734	283
1735	272
1736	262
1737	264
1738	260
1739	239
1740	217
1741	265
1742	276
1743	228
1744	233
1745	246
1746	233
1747	231
1748	231
1749	255
1750	245
1751	243
1752	227
1753	255
1754	243
1755	271
1756	261
1757	253
1758	246
1759	259
1760	266
1761	255
1762	266
1763	264
1764	282
1765	264
1766	237
1767	227
1768	256
1769	286
1770	237
1771	259
1772	280
1773	257
1774	257
1775	241
1776	273
1777	233
1778	235
1779	254
1780	247
1781	256
1782	219
1783	250
1784	258
1785	247
1786	264
1787	239
1788	249
1789	262
1790	238
1791	254
1792	252
1793	229
1794	236
1795	238
1796	236
1797	261
1798	261
1799	258
1800	255
1801	252
1802	242
1803	225
1804	263
1805	288
1806	256
1807	247
1808	241
1809	219
1810	252
1811	264
1812	259
1813	246
1814	237
1815	221
1816	232
1817	231
1818	248
1819	259
1820	257
1821	264
1822	215
1823	246
1824	226
1825	222
1826	223
1827	211
1828	224
1829	224
1830	211
1831	234
1832	233
1833	232
1834	214
1835	268
1836	222
1837	236
1838	210
1839	215
1840	199
1841	219
1842	222
1843	214
1844	232
1845	242
1846	266
1847	254
1848	208
1849	198
1850	210
1851	228
1852	258
1853	220
1854	217
1855	228
1856	237
1857	237
1858	224
1859	227
1860	221
1861	203
1862	218
1863	243
1864	240
1865	203
1866	207
1867	209
1868	198
1869	231
1870	209
1871	222
1872	192
1873	218
1874	223
1875	200
1876	211
1877	197
1878	180
1879	223
1880	215
1881	219
1882	209
1883	205
1884	196
1885	208
1886	194
1887	163
1888	213
1889	209
1890	213
1891	193
1892	225
1893	192
1894	212
1895	209
1896	209
1897	212
1898	203
1899	203
1900	222
1901	183
1902	215
1903	208
1904	187
1905	211
1906	197
1907	203
1908	199
1909	190
1910	228
1911	213
1912	207
1913	218
1914	202
1915	222
1916	235
1917	198
1918	208
1919	191
1920	197
1921	205
1922	209
1923	199
1924	183
1925	192
1926	212
1927	191
1928	191
1929	189
1930	191
1931	209
1932	179
1933	205
1934	205
1935	179
1936	218
1937	206
1938	209
1939	194
1940	238
1941	193
1942	203
1943	183
1944	224
1945	199
1946	197
1947	181
1948	200
1949	169
1950	196
1951	200
1952	192
1953	179
1954	204
1955	204
1956	201
1957	184
1958	185
1959	186
1960	189
1961	193
1962	174
1963	204
1964	177
1965	173
1966	195
1967	175
1968	165
1969	175
1970	184
1971	196
1972	160
1973	178
1974	202
1975	179
1976	167
1977	175
1978	175
1979	191
1980	175
1981	196
1982	188
1983	180
1984	183
1985	175
1986	183
1987	175
1988	189
1989	178
1990	193
1991	194
1992	171
1993	177
1994	164
1995	166
1996	181
1997	147
1998	172
1999	195
2000	163
2001	164
2002	143
2003	149
2004	202
2005	190
2006	194
